"('face', 0.987358808517456, (587.8173828125, 293.1638488769531, 88.01941680908203, 103.33037567138672))","('map', 0.973369300365448, (1197.55419921875, 247.94927978515625, 149.05003356933594, 222.61581420898438))","('dice', 0.7176392674446106, (575.228515625, 104.47501373291016, 67.05980682373047, 106.54537963867188))","('key', 0.5898145437240601, (866.2026977539062, 143.021240234375, 125.48318481445312, 63.683311462402344))","('ball', 0.3081184923648834, (308.25299072265625, 603.85693359375, 96.36409759521484, 97.36659240722656))"
"('face', 0.9866397380828857, (585.830322265625, 295.8253479003906, 87.4197769165039, 106.61042785644531))","('map', 0.9789856672286987, (1195.6617431640625, 249.322509765625, 146.30995178222656, 227.9506378173828))","('dice', 0.8024678230285645, (573.1140747070312, 105.50863647460938, 65.37855529785156, 108.4877700805664))","('key', 0.5491238236427307, (863.9305419921875, 143.4867706298828, 111.21146392822266, 49.34819412231445))"
"('face', 0.9874483346939087, (582.431396484375, 296.36663818359375, 84.99950408935547, 102.95894622802734))","('map', 0.9767043590545654, (1195.0244140625, 247.8143768310547, 145.10049438476562, 229.5142364501953))","('dice', 0.7923296093940735, (569.4135131835938, 105.96675109863281, 63.3670654296875, 107.69607543945312))","('key', 0.6274184584617615, (857.8296508789062, 144.68515014648438, 128.08314514160156, 63.916954040527344))"
"('face', 0.9818974137306213, (575.900634765625, 297.52911376953125, 83.01022338867188, 101.6166763305664))","('map', 0.9536823034286499, (1192.1826171875, 248.6836700439453, 149.19566345214844, 231.4273223876953))","('dice', 0.8144663572311401, (567.626708984375, 106.9156265258789, 61.17802047729492, 107.48594665527344))","('key', 0.6617529392242432, (855.1642456054688, 145.30892944335938, 125.68247985839844, 64.15145874023438))","('ball', 0.30476853251457214, (302.7053527832031, 621.0335693359375, 98.70953369140625, 101.75942993164062))"
"('face', 0.9746702313423157, (572.8032836914062, 298.7744445800781, 86.02244567871094, 99.27485656738281))","('map', 0.9596593379974365, (1190.56103515625, 249.0487060546875, 147.385498046875, 236.45318603515625))","('dice', 0.7009187936782837, (564.902587890625, 107.71278381347656, 60.112022399902344, 108.68659973144531))","('key', 0.6965808272361755, (853.2809448242188, 148.7457275390625, 124.42310333251953, 66.15553283691406))"
"('map', 0.9624412655830383, (1188.6458740234375, 248.98785400390625, 151.91558837890625, 226.618896484375))","('face', 0.9536374807357788, (570.3032836914062, 300.2890625, 87.52655792236328, 100.58617401123047))","('key', 0.7339774966239929, (851.3258056640625, 148.3388214111328, 122.29987335205078, 64.65460205078125))","('dice', 0.7144684791564941, (562.4802856445312, 115.37374114990234, 65.82701110839844, 105.42627716064453))"
"('face', 0.9681248068809509, (569.2628784179688, 301.9065856933594, 88.06240844726562, 107.38102722167969))","('map', 0.963283360004425, (1186.821533203125, 250.31704711914062, 162.78280639648438, 226.618896484375))","('dice', 0.6606388688087463, (560.2672119140625, 117.53639221191406, 65.82701110839844, 102.68907928466797))","('key', 0.6401750445365906, (850.4708862304688, 150.43658447265625, 120.43318176269531, 64.84429931640625))"
"('map', 0.9673365354537964, (1176.3436279296875, 252.62490844726562, 174.89646911621094, 222.01878356933594))","('face', 0.9310844540596008, (567.2625732421875, 302.65618896484375, 86.40130615234375, 110.25001525878906))","('dice', 0.8384492993354797, (558.5914306640625, 117.98542785644531, 65.89132690429688, 106.67552185058594))","('key', 0.6394203305244446, (847.5275268554688, 152.31809997558594, 120.2275390625, 64.89180755615234))"
"('map', 0.94880211353302, (1175.73583984375, 254.20504760742188, 173.57778930664062, 218.41665649414062))","('face', 0.9068812131881714, (564.5014038085938, 302.569091796875, 88.14845275878906, 112.31476593017578))","('dice', 0.7995579838752747, (556.6015625, 119.1976547241211, 66.63548278808594, 105.52928161621094))","('key', 0.626110315322876, (846.4342651367188, 153.258056640625, 121.23707580566406, 66.93534851074219))"
"('map', 0.9508463144302368, (1175.617431640625, 254.2769775390625, 169.9713134765625, 218.36334228515625))","('face', 0.9156284928321838, (564.3123168945312, 308.1625671386719, 97.32164001464844, 114.3204574584961))","('dice', 0.7449401617050171, (554.6355590820312, 119.77793884277344, 66.5379409790039, 105.32337188720703))","('key', 0.5609699487686157, (845.0641479492188, 153.82888793945312, 122.3147964477539, 68.07247161865234))"
"('map', 0.9680649638175964, (1175.10888671875, 253.2837677001953, 169.68109130859375, 211.12892150878906))","('face', 0.9225794672966003, (563.0108032226562, 308.35406494140625, 97.27413177490234, 116.46144104003906))","('dice', 0.7268199920654297, (553.9391479492188, 120.05611419677734, 67.2237319946289, 105.80661010742188))","('key', 0.5716245770454407, (844.0750122070312, 153.7035369873047, 122.99604797363281, 70.4050064086914))"
"('map', 0.9734808802604675, (1173.99560546875, 252.6465606689453, 176.09613037109375, 220.45240783691406))","('face', 0.954333484172821, (561.842529296875, 308.93487548828125, 96.34056854248047, 116.5894546508789))","('dice', 0.7624202966690063, (553.1676635742188, 120.33541107177734, 66.63548278808594, 105.3876724243164))","('key', 0.5545091032981873, (841.9698486328125, 153.2344970703125, 124.11970520019531, 69.12757873535156))"
"('map', 0.9859020113945007, (1172.405029296875, 254.8303985595703, 176.13914489746094, 220.6139373779297))","('face', 0.9768194556236267, (560.716796875, 310.3006896972656, 95.02078247070312, 114.43215942382812))","('dice', 0.6747076511383057, (553.1329956054688, 120.61239624023438, 65.63443756103516, 105.67753601074219))","('key', 0.6116957664489746, (840.4421997070312, 153.77793884277344, 126.668212890625, 67.98942565917969))"
"('map', 0.9846560955047607, (1172.7393798828125, 254.55746459960938, 177.30404663085938, 219.8611602783203))","('face', 0.9844362139701843, (558.1694946289062, 310.3582458496094, 94.06289672851562, 110.95207214355469))","('dice', 0.6745947599411011, (550.8267822265625, 122.69120025634766, 67.91658020019531, 104.30619812011719))","('key', 0.4503028690814972, (840.01513671875, 155.02719116210938, 129.08770751953125, 67.60871887207031))","('ball', 0.29494842886924744, (265.41802978515625, 626.572998046875, 97.69062042236328, 92.66857147216797))"
"('map', 0.9810500741004944, (1170.7939453125, 254.07736206054688, 178.43309020996094, 214.61085510253906))","('face', 0.9791920781135559, (556.2667236328125, 311.8107604980469, 90.83563232421875, 110.26348114013672))","('dice', 0.671259343624115, (549.7194213867188, 124.10901641845703, 64.42784118652344, 104.9896240234375))","('key', 0.371864378452301, (839.6367797851562, 155.4148406982422, 127.87223815917969, 69.11070251464844))","('ball', 0.319900780916214, (265.7770080566406, 626.759033203125, 97.13174438476562, 92.22071075439453))"
"('map', 0.9852371215820312, (1169.361572265625, 254.430419921875, 177.82424926757812, 213.1488037109375))","('face', 0.9832024574279785, (554.0026245117188, 312.8702087402344, 88.82896423339844, 108.97887420654297))","('dice', 0.6467227935791016, (549.8467407226562, 125.10223388671875, 64.83810424804688, 106.58441162109375))","('key', 0.44378963112831116, (830.597412109375, 156.28945922851562, 135.9117431640625, 64.59149169921875))","('ball', 0.2575053870677948, (264.3333740234375, 626.67724609375, 93.28533935546875, 94.84443664550781))"
"('face', 0.9864630699157715, (552.6300659179688, 312.4989013671875, 88.63399505615234, 111.01982116699219))","('map', 0.9853501915931702, (1169.475830078125, 255.56529235839844, 179.92037963867188, 214.82054138183594))","('dice', 0.6360177993774414, (548.6725463867188, 126.38236236572266, 63.52195739746094, 104.53562927246094))","('key', 0.41326719522476196, (830.114013671875, 157.0503692626953, 136.12759399414062, 66.01033020019531))","('ball', 0.28370317816734314, (265.5728454589844, 627.08349609375, 91.61514282226562, 96.7032699584961))"
"('map', 0.9898849129676819, (1168.884765625, 255.63571166992188, 177.52061462402344, 217.14060974121094))","('face', 0.9889260530471802, (551.941162109375, 313.1905517578125, 88.78559875488281, 109.52566528320312))","('dice', 0.6250471472740173, (547.5565185546875, 126.85065460205078, 63.24342346191406, 106.03935241699219))","('key', 0.369556725025177, (830.5432739257812, 158.08775329589844, 133.46206665039062, 67.82363891601562))","('ball', 0.27270835638046265, (265.2265625, 626.8562622070312, 92.04109954833984, 97.60757446289062))"
"('face', 0.9862682223320007, (551.4608154296875, 313.30657958984375, 88.15921020507812, 107.94615936279297))","('map', 0.9862257242202759, (1168.8956298828125, 255.5364532470703, 177.1309814453125, 215.45082092285156))","('dice', 0.6064504384994507, (547.3331909179688, 126.88356018066406, 63.89524841308594, 104.7847671508789))","('key', 0.3642672598361969, (829.666748046875, 157.9784698486328, 134.08258056640625, 68.38897705078125))","('ball', 0.2620374262332916, (269.21405029296875, 644.86181640625, 98.48085021972656, 103.70314025878906))"
"('face', 0.9882370829582214, (550.4288330078125, 313.6003723144531, 88.15921020507812, 107.7486801147461))","('map', 0.9851236939430237, (1167.8951416015625, 257.0062561035156, 179.70089721679688, 215.9247283935547))","('dice', 0.6286447644233704, (547.2933349609375, 127.33000946044922, 63.30521011352539, 105.45845031738281))","('key', 0.4020546078681946, (829.5205688476562, 158.48373413085938, 130.17958068847656, 69.61874389648438))","('ball', 0.28689172863960266, (265.0500183105469, 627.2500610351562, 92.36750793457031, 98.20214080810547))"
"('face', 0.9886006712913513, (550.336669921875, 314.0809020996094, 87.20661163330078, 109.4053955078125))","('map', 0.9821106195449829, (1168.3031005859375, 257.2515869140625, 177.52061462402344, 215.50341796875))","('dice', 0.6781283020973206, (547.1026000976562, 127.6646957397461, 63.52195739746094, 105.5486068725586))","('key', 0.37061765789985657, (830.0794677734375, 158.51348876953125, 125.69781494140625, 68.22221374511719))","('ball', 0.25601014494895935, (264.61138916015625, 627.2008666992188, 91.77184295654297, 98.36711120605469))"
"('face', 0.9917644262313843, (549.9688720703125, 314.5299072265625, 86.9090576171875, 107.82762145996094))","('map', 0.9845402836799622, (1169.2674560546875, 257.3196716308594, 178.65103149414062, 213.51336669921875))","('dice', 0.6982514262199402, (547.0450439453125, 127.94318389892578, 63.92646026611328, 106.3504638671875))","('key', 0.37501734495162964, (830.091064453125, 159.44680786132812, 127.35038757324219, 68.70694732666016))","('ball', 0.2965492904186249, (265.0556640625, 626.9872436523438, 91.20228576660156, 98.03446197509766))"
"('face', 0.9937665462493896, (550.0855102539062, 314.9596252441406, 86.211669921875, 107.76183319091797))","('map', 0.9874430894851685, (1169.64013671875, 256.41082763671875, 177.52061462402344, 212.47335815429688))","('dice', 0.7112360000610352, (546.9127197265625, 128.03857421875, 64.2393569946289, 105.57437896728516))","('key', 0.4664507806301117, (831.02587890625, 159.1904296875, 128.67864990234375, 67.476806640625))","('ball', 0.3131019175052643, (264.9761657714844, 627.2715454101562, 91.6934585571289, 97.44683837890625))"
"('face', 0.9952126741409302, (549.9893798828125, 315.5723571777344, 84.66812133789062, 106.66249084472656))","('map', 0.984892725944519, (1169.496337890625, 257.452392578125, 178.3024444580078, 214.7156524658203))","('dice', 0.7300851345062256, (547.1219482421875, 127.94001007080078, 64.8697738647461, 105.66462707519531))","('key', 0.40955156087875366, (831.1861572265625, 159.17514038085938, 128.22393798828125, 67.21373748779297))","('ball', 0.2981984615325928, (265.4323425292969, 627.4489135742188, 92.28861999511719, 96.91597747802734))"
"('face', 0.993048369884491, (549.5215454101562, 315.7913513183594, 85.24888610839844, 105.90998077392578))","('map', 0.9864369034767151, (1168.5911865234375, 257.6553649902344, 178.2589111328125, 216.71693420410156))","('dice', 0.7047603726387024, (547.0164184570312, 128.01951599121094, 64.49078369140625, 106.01346588134766))","('key', 0.44398051500320435, (830.8043823242188, 159.46664428710938, 130.32269287109375, 68.3555908203125))","('ball', 0.28052574396133423, (264.85992431640625, 627.4214477539062, 91.827880859375, 96.9071044921875))"
"('face', 0.9900804162025452, (549.1624755859375, 315.65655517578125, 84.83364868164062, 103.81079864501953))","('map', 0.9860125184059143, (1168.9171142578125, 258.2823486328125, 178.17190551757812, 213.7219696044922))","('dice', 0.7238801717758179, (546.683349609375, 128.3978271484375, 64.3021240234375, 106.3504638671875))","('key', 0.43177559971809387, (830.7571411132812, 159.3118896484375, 127.45147705078125, 68.1722640991211))","('ball', 0.2916879951953888, (264.8656005859375, 627.32373046875, 91.33598327636719, 97.1914291381836))"
"('face', 0.9920058250427246, (549.27001953125, 315.68731689453125, 84.99950408935547, 104.67609405517578))","('map', 0.9834326505661011, (1168.4810791015625, 257.32275390625, 178.17190551757812, 213.09677124023438))","('dice', 0.7144315242767334, (546.6564331054688, 128.16204833984375, 64.99659729003906, 105.4777603149414))","('key', 0.4021528661251068, (830.3565673828125, 159.3670654296875, 131.58554077148438, 67.84020233154297))","('ball', 0.2900960445404053, (265.91259765625, 627.52783203125, 91.22455596923828, 97.62841796875))"
"('face', 0.9918873906135559, (548.9570922851562, 315.60955810546875, 84.64745330810547, 104.89354705810547))","('map', 0.9879181385040283, (1169.41357421875, 256.2213134765625, 180.14015197753906, 214.29672241210938))","('dice', 0.7208102345466614, (547.1509399414062, 128.5381622314453, 65.8591537475586, 104.82954406738281))","('key', 0.3650836944580078, (830.3844604492188, 158.83335876464844, 128.5059814453125, 68.55614471435547))","('ball', 0.28051137924194336, (266.25140380859375, 627.3451538085938, 91.73824310302734, 96.09136962890625))"
"('face', 0.9889463782310486, (548.7744140625, 314.25201416015625, 85.6661605834961, 105.97464752197266))","('map', 0.9864364862442017, (1169.2255859375, 255.507568359375, 177.86767578125, 214.50608825683594))","('dice', 0.6608758568763733, (547.4388427734375, 128.16836547851562, 65.60240173339844, 105.85828399658203))","('key', 0.3875504434108734, (830.7781372070312, 159.2259979248047, 130.91262817382812, 68.38897705078125))","('ball', 0.26045164465904236, (266.5890808105469, 627.2991943359375, 91.11326599121094, 97.51229858398438))"
"('map', 0.9907100200653076, (1169.2149658203125, 253.9592742919922, 176.56968688964844, 215.87203979492188))","('face', 0.9816161394119263, (549.23828125, 313.4587097167969, 87.76192474365234, 104.36351013183594))","('dice', 0.6467369198799133, (546.8939819335938, 127.61640167236328, 63.86405944824219, 106.4803695678711))","('key', 0.40106201171875, (830.9031982421875, 158.27349853515625, 131.58554077148438, 67.00074768066406))","('ball', 0.26960161328315735, (266.17596435546875, 626.9904174804688, 92.69507598876953, 96.44979858398438))"
"('map', 0.9870492219924927, (1168.7332763671875, 254.30636596679688, 176.09613037109375, 215.13543701171875))","('face', 0.9810243248939514, (548.2542114257812, 313.72528076171875, 89.06784057617188, 104.45272064208984))","('dice', 0.6359260082244873, (547.19970703125, 127.24864196777344, 63.150848388671875, 107.19766998291016))","('key', 0.3651695251464844, (830.1311645507812, 158.38314819335938, 134.06622314453125, 67.50975799560547))","('ball', 0.2530215084552765, (265.5240478515625, 627.071044921875, 92.94434356689453, 96.44097137451172))"
"('map', 0.9881032109260559, (1168.6241455078125, 254.39451599121094, 177.2174835205078, 216.2412567138672))","('face', 0.9765016436576843, (547.7978515625, 313.7431945800781, 89.19841003417969, 106.83189392089844))","('dice', 0.6608127355575562, (546.7923583984375, 127.28609466552734, 63.45995330810547, 107.73552703857422))","('key', 0.408383309841156, (830.1995239257812, 158.23489379882812, 132.94174194335938, 67.1317367553711))","('ball', 0.25007662177085876, (265.3093566894531, 627.2869873046875, 91.78305053710938, 96.46746063232422))"
"('map', 0.9901927709579468, (1168.689697265625, 254.1919403076172, 174.98187255859375, 217.19363403320312))","('face', 0.9754264950752258, (547.63427734375, 314.4430847167969, 88.98090362548828, 106.40240478515625))","('dice', 0.6747204065322876, (547.19970703125, 127.87301635742188, 63.64614486694336, 107.81446075439453))","('key', 0.3922770917415619, (830.0565185546875, 158.42947387695312, 132.47195434570312, 68.89170837402344))","('ball', 0.26959261298179626, (265.8606262207031, 627.1515502929688, 90.63626098632812, 96.9071044921875))"
"('map', 0.9870492815971375, (1168.4920654296875, 253.97406005859375, 177.47727966308594, 217.03460693359375))","('face', 0.9795522093772888, (546.9974365234375, 314.6358337402344, 87.31312561035156, 104.43997192382812))","('dice', 0.6949657201766968, (547.29833984375, 128.07980346679688, 65.34663391113281, 107.10610961914062))","('key', 0.41964027285575867, (830.5162353515625, 158.67449951171875, 131.12054443359375, 68.2388687133789))","('ball', 0.2758054733276367, (266.19915771484375, 627.387939453125, 91.87271881103516, 96.2204818725586))"
"('map', 0.986331045627594, (1168.503173828125, 254.0478515625, 177.08773803710938, 216.3468780517578))","('face', 0.9813486933708191, (546.9220581054688, 314.89642333984375, 87.80479431152344, 104.5420150756836))","('dice', 0.6747527122497559, (547.5513305664062, 128.3946990966797, 63.86405944824219, 107.05382537841797))","('key', 0.4007886052131653, (831.0055541992188, 158.78065490722656, 132.24575805664062, 67.476806640625))","('ball', 0.262005090713501, (266.3531188964844, 627.4822998046875, 91.49220275878906, 97.29232788085938))"
"('map', 0.98724764585495, (1169.06689453125, 254.4890594482422, 179.0440216064453, 215.45082092285156))","('face', 0.9851720929145813, (546.5763549804688, 315.0451965332031, 88.42865753173828, 104.91915130615234))","('dice', 0.688334584236145, (547.3632202148438, 128.50393676757812, 64.36495208740234, 107.14533233642578))","('key', 0.3560795187950134, (830.851318359375, 158.49996948242188, 130.22726440429688, 66.26868438720703))","('ball', 0.2634735107421875, (265.8664245605469, 627.6004638671875, 92.36750793457031, 96.68260192871094))"
"('map', 0.9878239035606384, (1169.06689453125, 253.4721221923828, 176.7853546142578, 215.76666259765625))","('face', 0.981336236000061, (546.3853759765625, 314.5672607421875, 88.91575622558594, 104.87434387207031))","('dice', 0.6431785821914673, (547.1219482421875, 128.3414306640625, 63.428977966308594, 107.10610961914062))","('key', 0.338017076253891, (830.1824340820312, 158.2321319580078, 133.08787536621094, 66.77213287353516))","('ball', 0.26045623421669006, (265.745361328125, 627.5187377929688, 93.57046508789062, 96.07377624511719))"
"('map', 0.9886404275894165, (1168.2694091796875, 253.83119201660156, 176.3973388671875, 216.2940673828125))","('face', 0.9807534217834473, (545.5528564453125, 314.01409912109375, 87.97645568847656, 105.50995635986328))","('dice', 0.6431563496589661, (547.5616455078125, 127.41279602050781, 63.212547302246094, 107.72237396240234))","('key', 0.3951060175895691, (829.8461303710938, 157.9784698486328, 134.41033935546875, 68.33890533447266))","('ball', 0.2544513940811157, (265.3093566894531, 627.32373046875, 91.57041931152344, 96.78593444824219))"
"('map', 0.9880092144012451, (1168.7767333984375, 254.17884826660156, 175.02459716796875, 216.61114501953125))","('face', 0.9837431907653809, (545.0767822265625, 313.9656677246094, 87.12149047851562, 106.72761535644531))","('dice', 0.6102537512779236, (547.3082885742188, 127.00345611572266, 63.33612823486328, 108.66006469726562))","('key', 0.42131873965263367, (829.1443481445312, 157.4834747314453, 133.16912841796875, 67.6747817993164))","('ball', 0.26955366134643555, (265.3236083984375, 627.30224609375, 92.2322998046875, 97.09063720703125))"
"('map', 0.9862241744995117, (1168.2694091796875, 254.48582458496094, 175.6238555908203, 213.66981506347656))","('face', 0.9837431907653809, (544.5521850585938, 313.7491760253906, 86.63365173339844, 109.17859649658203))","('dice', 0.6678064465522766, (546.6743774414062, 126.75177001953125, 62.84324645996094, 107.39413452148438))","('key', 0.41835111379623413, (829.4217529296875, 157.35794067382812, 131.85888671875, 65.92979431152344))","('ball', 0.2634701132774353, (265.064208984375, 627.1546020507812, 91.48103332519531, 97.2745132446289))"
"('face', 0.983986496925354, (544.1927490234375, 313.4146728515625, 86.23271942138672, 108.71312713623047))","('map', 0.9790661931037903, (1168.0435791015625, 254.9567108154297, 176.09613037109375, 212.162353515625))","('dice', 0.59903484582901, (546.7923583984375, 126.82594299316406, 62.14143371582031, 109.07202911376953))","('key', 0.39609867334365845, (829.1635131835938, 157.2933349609375, 134.19720458984375, 66.59305572509766))","('ball', 0.27266407012939453, (265.2579345703125, 627.4489135742188, 91.77184295654297, 97.24484252929688))"
"('face', 0.9813120365142822, (544.26220703125, 312.74627685546875, 86.6548080444336, 108.1703872680664))","('map', 0.9793853759765625, (1167.605712890625, 255.3148651123047, 176.61279296875, 213.30496215820312))","('dice', 0.602736234664917, (547.1122436523438, 126.83911895751953, 62.96611022949219, 108.32896423339844))","('key', 0.48188188672065735, (828.7662353515625, 157.43980407714844, 133.0229034423828, 65.54462432861328))","('ball', 0.2695372402667999, (265.12396240234375, 627.2439575195312, 90.34905242919922, 98.22611999511719))"
"('face', 0.9810253977775574, (544.0354614257812, 312.9468078613281, 87.63346862792969, 108.5142593383789))","('map', 0.9805346727371216, (1167.3585205078125, 255.78587341308594, 177.26075744628906, 213.35704040527344))","('dice', 0.5494180917739868, (547.2686157226562, 126.44883728027344, 62.47610092163086, 109.69961547851562))","('key', 0.5165999531745911, (828.290283203125, 157.43980407714844, 132.21347045898438, 65.65673065185547))","('ball', 0.26345255970954895, (265.08697509765625, 627.1669311523438, 90.2608642578125, 97.76556396484375))"
"('face', 0.9782513380050659, (544.0447387695312, 312.6540222167969, 86.97273254394531, 109.64605712890625))","('map', 0.9732800126075745, (1167.5587158203125, 255.4530487060547, 177.56394958496094, 212.8887481689453))","('dice', 0.5377539396286011, (547.4693603515625, 126.76167297363281, 62.02018356323242, 109.9006576538086))","('key', 0.4976051151752472, (828.0158081054688, 157.09803771972656, 130.6252899169922, 66.10709381103516))","('ball', 0.26804491877555847, (265.50970458984375, 627.412353515625, 89.86508178710938, 99.13558197021484))"
"('face', 0.9779101014137268, (543.6305541992188, 312.4714050292969, 86.59135437011719, 110.22310638427734))","('map', 0.975612998008728, (1168.0662841796875, 254.9049072265625, 174.76840209960938, 214.0352783203125))","('dice', 0.498807430267334, (547.6082763671875, 127.1997299194336, 61.748233795166016, 109.71300506591797))","('key', 0.48806965351104736, (827.3414306640625, 156.28634643554688, 132.26190185546875, 66.49557495117188))","('ball', 0.2757982611656189, (265.41802978515625, 627.3818359375, 91.6598892211914, 97.98959350585938))"
"('map', 0.9831752181053162, (1167.883544921875, 255.20860290527344, 175.66673278808594, 213.1488037109375))","('face', 0.9789119362831116, (543.7102661132812, 312.95245361328125, 85.81268310546875, 111.25044250488281))","('key', 0.5006878972053528, (826.3480224609375, 155.94894409179688, 132.94174194335938, 65.96199798583984))","('dice', 0.4831485450267792, (547.4541015625, 126.93616485595703, 61.59766387939453, 109.87382507324219))","('ball', 0.2773680090904236, (265.001708984375, 627.424560546875, 90.78021240234375, 97.93577575683594))"
"('map', 0.983684241771698, (1167.582275390625, 254.58026123046875, 176.01016235351562, 214.45372009277344))","('face', 0.9810501337051392, (543.6700439453125, 312.49066162109375, 87.20661163330078, 110.66802215576172))","('key', 0.5100398659706116, (826.0034790039062, 155.4901885986328, 132.7957763671875, 65.92979431152344))","('dice', 0.47925862669944763, (547.1122436523438, 126.70389556884766, 60.494808197021484, 110.35774230957031))","('ball', 0.2695937752723694, (265.45526123046875, 627.3543090820312, 91.29138946533203, 97.94773864746094))"
