"('face', 0.968866229057312, (641.7080688476562, 271.0415344238281, 87.91204833984375, 118.02139282226562))","('dice', 0.7998390793800354, (698.8095092773438, 51.93320083618164, 61.92940139770508, 106.10408782958984))","('map', 0.569983720779419, (1245.13720703125, 208.01365661621094, 65.15547180175781, 193.7311553955078))","('ball', 0.5395435690879822, (407.9129638671875, 544.7694702148438, 100.49066162109375, 93.80742645263672))","('key', 0.34619951248168945, (975.2133178710938, 95.66340637207031, 114.930419921875, 68.65664672851562))"
"('face', 0.969826877117157, (641.7339477539062, 271.14044189453125, 88.15921020507812, 120.11432647705078))","('dice', 0.8096700310707092, (698.3946533203125, 52.14288330078125, 60.82060241699219, 105.36194610595703))","('map', 0.6027610898017883, (1245.760986328125, 206.89569091796875, 64.2393569946289, 194.20469665527344))","('ball', 0.5415575504302979, (407.33172607421875, 544.7068481445312, 100.74859619140625, 93.41194152832031))","('key', 0.3590874969959259, (976.3143920898438, 95.0013198852539, 98.23966217041016, 52.862159729003906))"
"('face', 0.9711085557937622, (641.6049194335938, 271.5703430175781, 88.3315658569336, 119.32515716552734))","('dice', 0.7736808657646179, (698.62255859375, 52.4017333984375, 61.748233795166016, 104.66332244873047))","('map', 0.6908528208732605, (1244.121337890625, 206.36981201171875, 65.18729400634766, 197.74517822265625))","('ball', 0.5356380343437195, (407.00909423828125, 544.9089965820312, 100.08055877685547, 94.01377868652344))","('key', 0.3838178813457489, (975.0372924804688, 94.60685729980469, 98.22767639160156, 53.14036560058594))"
"('face', 0.9702345728874207, (637.58642578125, 272.1707763671875, 92.91030883789062, 111.20970916748047))","('dice', 0.71759432554245, (698.329345703125, 52.46354675292969, 60.90976333618164, 105.02166748046875))","('map', 0.5878597497940063, (1243.76806640625, 206.51397705078125, 64.8697738647461, 192.31741333007812))","('ball', 0.5780436992645264, (407.5238037109375, 544.6739501953125, 99.95846557617188, 93.35637664794922))","('key', 0.3845144510269165, (974.0764770507812, 94.91024780273438, 96.75202178955078, 52.868614196777344))"
"('face', 0.9753987789154053, (637.3717041015625, 272.2052917480469, 94.67343139648438, 110.08863830566406))","('dice', 0.7046391367912292, (697.6406860351562, 52.63740921020508, 61.83875274658203, 104.19802856445312))","('map', 0.6200165152549744, (1243.805419921875, 205.3113250732422, 66.2138442993164, 189.4282684326172))","('ball', 0.5493083000183105, (407.8004455566406, 545.2280883789062, 100.4170913696289, 94.24285888671875))","('key', 0.3453257381916046, (974.4674072265625, 95.34725952148438, 100.42213439941406, 52.48921203613281))"
"('face', 0.9792672395706177, (637.0481567382812, 273.2223815917969, 95.47422790527344, 111.76769256591797))","('dice', 0.6948002576828003, (697.5796508789062, 52.47373962402344, 61.53753662109375, 103.81713104248047))","('map', 0.6623983979225159, (1244.2691650390625, 205.02047729492188, 65.44242858886719, 187.12997436523438))","('ball', 0.5989208221435547, (407.8933410644531, 545.1612548828125, 103.06855773925781, 91.98741149902344))","('key', 0.38694825768470764, (972.8697509765625, 96.92841339111328, 118.65653228759766, 67.59221649169922))"
"('face', 0.979439377784729, (636.735595703125, 273.04345703125, 95.50919342041016, 113.30625915527344))","('map', 0.7122445702552795, (1245.0826416015625, 206.378173828125, 66.66802978515625, 181.28404235839844))","('dice', 0.6396602988243103, (697.6885375976562, 58.58763122558594, 67.6187744140625, 101.75942993164062))","('ball', 0.621218204498291, (407.2601318359375, 545.5663452148438, 102.01087951660156, 90.56334686279297))","('key', 0.3475499749183655, (974.2496337890625, 98.09521484375, 117.06674194335938, 66.46311950683594))"
"('face', 0.9826340675354004, (636.6329345703125, 273.12744140625, 94.77751159667969, 110.573486328125))","('dice', 0.6644284725189209, (697.3983764648438, 58.668731689453125, 68.3156967163086, 102.75177001953125))","('ball', 0.6465816497802734, (406.60345458984375, 546.2865600585938, 101.14909362792969, 91.5232925415039))","('map', 0.6037595868110657, (1244.718505859375, 205.91835021972656, 65.53836059570312, 185.94589233398438))","('key', 0.3531193435192108, (974.8779907226562, 96.91343688964844, 100.74136352539062, 51.725929260253906))"
"('face', 0.9831417202949524, (636.5648803710938, 272.931396484375, 94.92802429199219, 108.42156982421875))","('map', 0.680074155330658, (1245.6846923828125, 206.14993286132812, 66.50546264648438, 187.4958038330078))","('dice', 0.6287736296653748, (697.5999755859375, 58.78641128540039, 68.65008544921875, 102.25752258300781))","('ball', 0.5819088816642761, (407.84442138671875, 546.5414428710938, 100.48453521728516, 92.52975463867188))","('key', 0.3846721053123474, (973.6126098632812, 97.49640655517578, 118.42861938476562, 65.88153076171875))"
"('face', 0.9796528220176697, (636.5020141601562, 272.7685546875, 95.50919342041016, 109.69961547851562))","('map', 0.681625247001648, (1245.5126953125, 207.05117797851562, 66.2785415649414, 194.67941284179688))","('dice', 0.6283820867538452, (696.8862915039062, 53.038612365722656, 63.398014068603516, 102.55127716064453))","('ball', 0.6137548685073853, (406.8309020996094, 546.205810546875, 100.61341094970703, 91.667236328125))","('key', 0.4173572361469269, (974.4517822265625, 97.00608825683594, 101.1109619140625, 52.36122131347656))"
"('face', 0.9846928715705872, (635.98779296875, 272.5141296386719, 93.13742065429688, 107.289306640625))","('map', 0.7165334224700928, (1245.0479736328125, 206.56515502929688, 68.3824462890625, 190.72763061523438))","('dice', 0.6137560606002808, (696.1937866210938, 52.8608512878418, 63.150848388671875, 103.00923156738281))","('ball', 0.5912708044052124, (407.09405517578125, 546.9385986328125, 99.78778839111328, 92.61237335205078))","('key', 0.5095646977424622, (973.7620849609375, 98.06249237060547, 116.1539535522461, 65.99421691894531))"
"('face', 0.9868766665458679, (635.5183715820312, 272.9976501464844, 93.69618225097656, 107.39413452148438))","('map', 0.6588972806930542, (1244.20703125, 205.89096069335938, 69.30685424804688, 184.6791229248047))","('dice', 0.6465506553649902, (695.1565551757812, 53.157405853271484, 62.537139892578125, 102.60762786865234))","('ball', 0.6463872194290161, (407.0703430175781, 547.1092529296875, 100.47840118408203, 94.66514587402344))","('key', 0.5225995182991028, (972.2836303710938, 98.0969009399414, 116.9881820678711, 65.72087860107422))"
"('face', 0.9856050610542297, (635.1812744140625, 273.8930969238281, 93.2967300415039, 108.40833282470703))","('dice', 0.6609300374984741, (696.3292236328125, 58.98039627075195, 67.91658020019531, 102.49496459960938))","('map', 0.6408297419548035, (1243.5081787109375, 205.2932586669922, 69.54415130615234, 178.82241821289062))","('ball', 0.5913447737693787, (407.7078552246094, 547.5519409179688, 100.03170013427734, 94.3212661743164))","('key', 0.49885159730911255, (972.87841796875, 98.72496795654297, 117.32784271240234, 65.48064422607422))"
"('face', 0.9904845356941223, (634.8308715820312, 279.06787109375, 93.41068267822266, 114.48804473876953))","('map', 0.7247354984283447, (1244.5386962890625, 206.6752166748047, 70.03827667236328, 176.05003356933594))","('dice', 0.7048205733299255, (695.6737670898438, 59.17093276977539, 67.7840576171875, 101.41221618652344))","('ball', 0.6284908652305603, (407.34613037109375, 547.57568359375, 101.2479248046875, 93.2219009399414))","('key', 0.4957350492477417, (971.8359985351562, 99.04790496826172, 117.75829315185547, 65.44867706298828))"
"('face', 0.9897593259811401, (634.848876953125, 279.1948547363281, 92.31114196777344, 115.59745788574219))","('map', 0.8014723658561707, (1244.197509765625, 207.37771606445312, 70.79469299316406, 180.22494506835938))","('dice', 0.6981496214866638, (695.415771484375, 59.307003021240234, 67.94974517822266, 103.21060943603516))","('ball', 0.6137957572937012, (407.1271057128906, 547.651123046875, 100.36807250976562, 93.33269500732422))","('key', 0.43328481912612915, (972.0474853515625, 99.5823974609375, 119.52879333496094, 65.36883544921875))"
"('face', 0.9878617525100708, (634.9293823242188, 279.1907653808594, 91.54806518554688, 116.60369110107422))","('map', 0.7606310248374939, (1244.064453125, 206.71681213378906, 68.93560791015625, 180.75372314453125))","('dice', 0.7046080231666565, (695.60302734375, 59.50844955444336, 67.58576202392578, 103.41870880126953))","('ball', 0.5988150835037231, (407.19354248046875, 547.8231811523438, 100.53974151611328, 93.5016098022461))","('key', 0.37620487809181213, (970.0740966796875, 99.67668151855469, 118.34191131591797, 66.1878433227539))"
"('face', 0.9895905256271362, (634.5911254882812, 279.4070129394531, 91.55923461914062, 118.02139282226562))","('map', 0.778448760509491, (1244.2452392578125, 206.64749145507812, 68.70038604736328, 179.3470916748047))","('dice', 0.6915550231933594, (695.5706176757812, 59.68987274169922, 66.83099365234375, 102.95894622802734))","('ball', 0.6063871383666992, (407.4900817871094, 547.5567016601562, 100.41095733642578, 92.79432678222656))","('key', 0.480484277009964, (971.1405029296875, 99.73182678222656, 119.4449234008789, 66.22016906738281))"
"('face', 0.9882223606109619, (634.6193237304688, 279.21527099609375, 91.3917465209961, 116.26258087158203))","('map', 0.809003472328186, (1244.4517822265625, 207.18026733398438, 68.1158447265625, 180.75372314453125))","('dice', 0.7330034971237183, (695.0155029296875, 59.386573791503906, 67.55277252197266, 103.27362823486328))","('ball', 0.5800060033798218, (408.1546325683594, 547.7677612304688, 99.86090087890625, 93.50018310546875))","('key', 0.4415816366672516, (970.759765625, 100.0206069946289, 119.0228271484375, 66.10709381103516))"
"('face', 0.9878361821174622, (634.96484375, 279.1068420410156, 90.12874603271484, 118.57012939453125))","('map', 0.7863011360168457, (1243.70263671875, 206.30702209472656, 70.4670639038086, 181.81594848632812))","('dice', 0.7079293131828308, (695.431640625, 59.31687545776367, 67.35514831542969, 103.58295440673828))","('ball', 0.6101308465003967, (407.97686767578125, 547.8507080078125, 99.72689819335938, 93.32984161376953))","('key', 0.44237518310546875, (970.9630126953125, 100.46342468261719, 117.95970916748047, 66.39824676513672))"
"('face', 0.98838871717453, (635.0524291992188, 279.0181579589844, 91.4698715209961, 114.68386840820312))","('dice', 0.7299850583076477, (695.115966796875, 59.15182113647461, 67.55277252197266, 103.34928894042969))","('map', 0.68364018201828, (1244.0455322265625, 206.92977905273438, 68.98611450195312, 177.77769470214844))","('ball', 0.6063693761825562, (407.6981201171875, 547.896484375, 99.33810424804688, 93.939208984375))","('key', 0.4019961357116699, (973.5496826171875, 98.78882598876953, 106.87271118164062, 51.574615478515625))"
"('face', 0.98926842212677, (634.8937377929688, 279.0486145019531, 92.35623168945312, 115.80931854248047))","('map', 0.7525434494018555, (1243.693359375, 207.30751037597656, 69.95283508300781, 179.87327575683594))","('dice', 0.733094334602356, (695.1514282226562, 59.25794219970703, 67.85028839111328, 102.66400909423828))","('ball', 0.5988284349441528, (407.8297424316406, 547.878173828125, 99.22901916503906, 94.16738891601562))","('key', 0.48412516713142395, (971.5756225585938, 99.38324737548828, 121.03005981445312, 64.59149169921875))"
"('face', 0.9902137517929077, (634.7030029296875, 279.2734375, 93.02379608154297, 116.81739807128906))","('dice', 0.6915397047996521, (695.506103515625, 59.3234748840332, 67.32227325439453, 103.0721206665039))","('map', 0.6905387043952942, (1244.3507080078125, 207.85650634765625, 69.01980590820312, 179.17202758789062))","('ball', 0.6173693537712097, (407.6641540527344, 547.8507080078125, 98.2886962890625, 93.74589538574219))","('key', 0.4102563261985779, (971.6784057617188, 99.40123748779297, 121.12612915039062, 64.07319641113281))"
"('face', 0.9905077219009399, (634.3807373046875, 279.3243408203125, 91.6934585571289, 118.42548370361328))","('map', 0.7462971806526184, (1244.3602294921875, 206.3589324951172, 69.6971206665039, 182.70587158203125))","('dice', 0.6814373135566711, (695.5652465820312, 59.50844955444336, 67.55277252197266, 103.87417602539062))","('ball', 0.6174680590629578, (407.6544189453125, 547.8827514648438, 98.20474243164062, 94.10778045654297))","('key', 0.39353513717651367, (970.4267578125, 99.83538055419922, 120.42583465576172, 65.78509521484375))"
"('face', 0.9911841750144958, (634.341796875, 279.2566833496094, 91.67107391357422, 117.27461242675781))","('map', 0.7180244326591492, (1244.398681640625, 207.39724731445312, 69.25611114501953, 181.0186767578125))","('dice', 0.635826587677002, (695.974853515625, 59.389923095703125, 67.19091033935547, 103.54502868652344))","('ball', 0.5914375185966492, (407.6544189453125, 547.9962158203125, 97.8935546875, 93.87543487548828))","('key', 0.3644058406352997, (972.3238525390625, 98.9958267211914, 105.11310577392578, 52.0108528137207))"
"('face', 0.9917324185371399, (634.6472778320312, 279.33721923828125, 91.14663696289062, 117.74797821044922))","('map', 0.7952353954315186, (1244.107177734375, 207.17918395996094, 69.88455200195312, 181.9047393798828))","('dice', 0.6466235518455505, (695.9578857421875, 59.37322998046875, 67.7178955078125, 104.00105285644531))","('ball', 0.5951222777366638, (407.5576171875, 547.9600830078125, 97.8935546875, 94.09342956542969))","('key', 0.4421795904636383, (971.9098510742188, 100.08154296875, 119.21185302734375, 65.99421691894531))"
"('face', 0.9918513894081116, (634.361328125, 279.48760986328125, 91.50337219238281, 117.06006622314453))","('map', 0.7925345301628113, (1244.6260986328125, 208.02505493164062, 69.25611114501953, 180.48912048339844))","('dice', 0.6175897717475891, (696.009033203125, 59.3234748840332, 67.2237319946289, 103.0846939086914))","('ball', 0.6064146161079407, (407.31744384765625, 547.7816772460938, 98.40875244140625, 93.99225616455078))","('key', 0.4423464834690094, (971.715576171875, 99.9932861328125, 120.74230194091797, 65.1298828125))"
"('face', 0.9894534349441528, (634.4002075195312, 279.2112121582031, 90.71373748779297, 116.19164276123047))","('map', 0.7805640697479248, (1244.2117919921875, 208.12049865722656, 69.71414184570312, 182.34938049316406))","('dice', 0.6322751045227051, (695.811767578125, 59.29387283325195, 67.68484497070312, 102.63894653320312))","('ball', 0.5914154052734375, (407.05145263671875, 547.923828125, 97.98920440673828, 94.05394744873047))","('key', 0.4562811851501465, (971.3591918945312, 99.72534942626953, 120.58028411865234, 65.14579010009766))"
"('face', 0.9905478358268738, (633.9696655273438, 279.3115234375, 90.36007690429688, 116.20582580566406))","('map', 0.7176849246025085, (1244.9146728515625, 208.06643676757812, 68.2823486328125, 186.9473114013672))","('ball', 0.606384813785553, (407.0892639160156, 547.8231811523438, 97.44050598144531, 94.05968475341797))","('dice', 0.5989739298820496, (696.2936401367188, 59.40332794189453, 67.55277252197266, 103.26102447509766))","('key', 0.39664652943611145, (972.7510986328125, 98.8949203491211, 105.9892578125, 51.700679779052734))"
